2015-11-10 10:09:52.715386,2015-11-10 10:09:52.715395,229,UGX,1996-06-06 00:00:00,1028.5
2015-11-10 10:09:52.715696,2015-11-10 10:09:52.715704,230,UGX,1996-06-07 00:00:00,1028.5
2015-11-10 10:09:52.715994,2015-11-10 10:09:52.716003,231,UGX,1996-06-08 00:00:00,1028.5
2015-11-10 10:09:52.716298,2015-11-10 10:09:52.716307,232,UGX,1996-06-09 00:00:00,1028.75
2015-11-10 10:09:52.716597,2015-11-10 10:09:52.716606,233,UGX,1996-06-10 00:00:00,1036
2015-11-10 10:09:52.716901,2015-11-10 10:09:52.716911,234,UGX,1996-06-11 00:00:00,1036
2015-11-10 10:09:52.717197,2015-11-10 10:09:52.717206,235,UGX,1996-06-12 00:00:00,1041.25
2015-11-10 10:09:52.7175,2015-11-10 10:09:52.717508,236,UGX,1996-06-13 00:00:00,1044
2015-11-10 10:09:52.717793,2015-11-10 10:09:52.717802,237,UGX,1996-06-14 00:00:00,1044
2015-11-10 10:09:52.718086,2015-11-10 10:09:52.718094,238,UGX,1996-06-15 00:00:00,1044
2015-11-10 10:09:52.718383,2015-11-10 10:09:52.718391,239,UGX,1996-06-16 00:00:00,1044
2015-11-10 10:09:52.718677,2015-11-10 10:09:52.718685,240,UGX,1996-06-17 00:00:00,1044
2015-11-10 10:09:52.718969,2015-11-10 10:09:52.718977,241,UGX,1996-06-18 00:00:00,1050
2015-11-10 10:09:52.719312,2015-11-10 10:09:52.719322,242,UGX,1996-06-19 00:00:00,1053.75
2015-11-10 10:09:52.71963,2015-11-10 10:09:52.719639,243,UGX,1996-06-20 00:00:00,1053.75
2015-11-10 10:09:52.719928,2015-11-10 10:09:52.719937,244,UGX,1996-06-21 00:00:00,1053.75
2015-11-10 10:09:52.720222,2015-11-10 10:09:52.72023,245,UGX,1996-06-22 00:00:00,1053.75
2015-11-10 10:09:52.720523,2015-11-10 10:09:52.720532,246,UGX,1996-06-23 00:00:00,1053.75
2015-11-10 10:09:52.720818,2015-11-10 10:09:52.720826,247,UGX,1996-06-24 00:00:00,1046
2015-11-10 10:09:52.72111,2015-11-10 10:09:52.721118,248,UGX,1996-06-25 00:00:00,1046
2015-11-10 10:09:52.721454,2015-11-10 10:09:52.721466,249,UGX,1996-06-26 00:00:00,1046
2015-11-10 10:09:52.721843,2015-11-10 10:09:52.721852,250,UGX,1996-06-27 00:00:00,1046
2015-11-10 10:09:52.722155,2015-11-10 10:09:52.722164,251,UGX,1996-06-28 00:00:00,1046
2015-11-10 10:09:52.722451,2015-11-10 10:09:52.722459,252,UGX,1996-06-29 00:00:00,1046
2015-11-10 10:09:52.722741,2015-11-10 10:09:52.722749,253,UGX,1996-06-30 00:00:00,1046
2015-11-10 10:09:52.723034,2015-11-10 10:09:52.723042,254,UGX,1996-07-01 00:00:00,1046
2015-11-10 10:09:52.723326,2015-11-10 10:09:52.723334,255,UGX,1996-07-02 00:00:00,1046
